Tree_ID,harvested,latitude,longitude,Species_ID,County_ID,DIA,VOLBFNET
5126,11/2/2016 5:00,39.67924988,-74.35858028,SP01,Co01,11.5,51.3
5127,11/2/2016 5:00,39.70394729,-74.36958874,SP01,Co01,16.3,164.4
5128,11/2/2016 5:00,39.70039462,-74.38997277,SP01,Co01,16.4,165
5129,11/2/2016 5:00,39.7009482,-74.39004486,SP01,Co04,18.2,193.7
5130,11/2/2016 5:00,39.88026199,-74.53400853,SP01,Co04,18.9,217.9
5131,11/2/2016 5:00,39.80019811,-74.38337135,SP01,Co01,16.3,176.5
5132,11/2/2016 5:00,39.8931325,-74.55762735,SP01,Co04,20.3,253.5
5133,11/2/2016 5:00,39.89299981,-74.55681925,SP01,Co04,13.6,103.8
5134,11/3/2016 5:00,40.4720359,-74.4367967,SP04,Co12,33.7,535.9
5135,11/3/2016 5:00,40.48091603,-74.43474585,SP04,Co12,15.9,132.9
5136,11/3/2016 5:00,39.4484585,-74.47366783,SP01,Co02,14.1,125.6
5137,11/4/2016 5:00,39.61899909,-74.40733479,SP01,Co04,21.8,267
5138,11/4/2016 5:00,39.68940758,-74.29890331,SP04,Co01,29.3,451.9
5139,11/4/2016 5:00,40.0034554,-74.2005778,SP04,Co01,33.1,546.2
5140,11/4/2016 5:00,40.0768148,-74.15591466,SP01,Co01,13.8,93.3
5141,11/4/2016 5:00,40.1435994,-74.10993562,SP01,Co09,20.4,258.2
5142,11/9/2016 6:00,40.23264608,-74.08728037,SP01,Co09,17.6,187.7
5143,11/12/2016 6:00,40.43139224,-73.98996782,SP08,Co09,12.9,72.5
5144,11/14/2016 6:00,40.619751,-74.60128784,SP04,Co15,17.3,168.7
5145,11/23/2016 6:00,40.34087243,-74.08629064,SP04,Co09,10.7,24.4
5146,11/24/2016 6:00,40.62529662,-74.50099468,SP04,Co15,12,63.4
5147,11/27/2016 6:00,40.737997,-74.408269,SP04,Co17,25.5,347.3
5148,11/30/2016 6:00,40.32027658,-74.09256164,SP04,Co09,9.1,12.5
5149,12/5/2016 6:00,40.33348945,-74.09197625,SP04,Co09,26.6,406.9
5150,12/5/2016 6:00,40.62025591,-74.55638766,SP04,Co15,31.4,477.3
5151,12/22/2016 6:00,39.89615,-75.03694167,SP04,Co07,21.4,280.8
5152,12/24/2016 6:00,40.62650992,-74.5122385,SP04,Co15,15.5,152.4
5153,12/27/2016 6:00,40.42002974,-74.13777731,SP01,Co09,12.1,74.2
5154,1/8/2017 6:00,40.59381646,-74.5625782,SP04,Co15,30.8,467
5155,1/24/2017 6:00,40.6855196,-74.30058002,SP04,Co19,11.8,63.1
5156,1/25/2017 6:00,40.61626541,-74.48842049,SP04,Co15,29.4,443.9
5157,1/25/2017 6:00,40.4421542,-74.26154852,SP01,Co12,22.1,293.7
5158,1/25/2017 6:00,40.4421542,-74.26154852,SP04,Co12,15.3,136.6
5159,1/25/2017 6:00,40.44114578,-74.26554501,SP01,Co12,18.9,228.3
5160,2/4/2017 6:00,40.7624931,-74.2861533,SP04,Co20,27.7,406
5161,2/8/2017 6:00,40.7340454,-74.3206696,SP04,Co20,23.3,324.7
5162,2/21/2017 6:00,40.29277112,-74.72358953,SP04,Co18,14.2,106
5163,2/21/2017 6:00,40.29276144,-74.7235866,SP04,Co18,9.7,6.1
5164,2/22/2017 6:00,40.29606609,-74.72441071,SP04,Co18,26.4,413.9
5165,2/23/2017 6:00,40.29697029,-74.72797813,SP04,Co18,28.8,429.5
5166,2/24/2017 6:00,40.29710168,-74.73275715,SP04,Co18,33.8,545.3
5167,2/24/2017 6:00,40.46601892,-74.00210649,SP02,Co09,11.2,57.6
5168,2/24/2017 6:00,40.29240995,-74.72929945,SP04,Co18,16.7,165.9
5169,2/28/2017 6:00,40.68585317,-74.36967373,SP04,Co19,22.6,304.1
5170,2/28/2017 6:00,40.68585317,-74.36967373,SP04,Co19,14,115.8
5171,3/2/2017 6:00,40.29192222,-74.72854722,SP04,Co18,14.9,129.5
5172,3/2/2017 6:00,40.30678278,-74.72361407,SP04,Co18,19.3,227.9
5173,3/3/2017 6:00,40.33856095,-74.15862713,SP04,Co09,20.8,259.5
5174,3/5/2017 6:00,39.52627437,-74.65050554,SP04,Co02,10.5,57.4
5175,3/8/2017 6:00,40.4834168,-74.43450725,SP04,Co12,25.8,361.1
5176,3/8/2017 6:00,40.63400094,-74.46331501,SP04,Co15,15.2,127.2
5177,3/8/2017 6:00,40.58967773,-74.55605507,SP04,Co15,24.6,342.8
5178,3/9/2017 6:00,40.35625579,-74.02908683,SP04,Co09,30.7,478
5179,3/10/2017 6:00,40.48190333,-74.43561667,SP04,Co12,32.5,518.4
5180,3/12/2017 6:00,40.379627,-74.338796,SP01,Co12,15.2,133.6
5181,3/12/2017 6:00,40.379627,-74.338796,SP01,Co12,9.7,8.1
5182,3/12/2017 6:00,40.379627,-74.338796,SP01,Co12,18.5,222.5
5183,3/12/2017 6:00,40.37835186,-74.34817314,SP01,Co12,22.3,288.9
5184,3/12/2017 6:00,39.50979988,-74.78422539,SP07,Co02,18.2,194.7
5185,3/13/2017 5:00,40.58247508,-74.55034733,SP04,Co15,20.9,259.7
5186,3/16/2017 5:00,40.73033205,-74.27648306,SP04,Co20,34.2,549
5187,3/18/2017 5:00,40.61049913,-74.58832741,SP04,Co15,34.3,564.2
5188,3/21/2017 5:00,40.72912747,-74.30208365,SP04,Co20,32.8,521.4
5189,3/23/2017 5:00,40.48953233,-74.42739537,SP04,Co12,19.8,245.7
5190,3/24/2017 5:00,40.05529229,-74.16519284,SP01,Co01,15.7,144.1
5191,3/24/2017 5:00,40.62725906,-74.51090813,SP04,Co15,27.6,409.7
5192,3/25/2017 5:00,40.39229843,-74.53281937,SP04,Co12,31.8,495.6
5193,3/26/2017 6:00,40.39218833,-74.70568833,SP04,Co15,10.2,30.5
5194,3/27/2017 6:00,40.59213004,-74.6239686,SP04,Co15,24.5,331.3
5195,3/27/2017 6:00,40.66595859,-74.64381695,SP04,Co15,26.3,366.2
5196,3/29/2017 6:00,40.39218611,-74.70564167,SP04,Co15,21.7,299.4
5197,3/30/2017 6:00,40.29445614,-74.73075933,SP04,Co18,29,444
5198,4/3/2017 6:00,40.6278087,-74.63000894,SP04,Co15,25.6,351.6
5199,4/3/2017 6:00,40.58387656,-74.55575466,SP04,Co15,20,236.4
5200,4/5/2017 6:00,39.50295489,-74.76542594,SP03,Co02,17.8,182.8
5201,4/7/2017 6:00,40.58351805,-74.55266476,SP04,Co15,29.4,468.7
5202,4/8/2017 6:00,40.29313191,-74.72376825,SP04,Co18,20.9,275.1
5203,4/9/2017 6:00,39.89478605,-74.22224017,SP02,Co01,18.4,205.1
5204,4/9/2017 6:00,40.29226183,-74.72888284,SP04,Co18,24.5,345.7
5205,4/10/2017 6:00,39.92900263,-74.21442747,SP01,Co01,23.1,305.7
5206,4/14/2017 6:00,40.95770048,-74.38245704,SP04,Co17,20.9,257.3
5207,4/15/2017 6:00,39.7528464,-74.2720344,SP01,Co01,13.4,91.2
5208,4/17/2017 6:00,40.29251167,-74.723525,SP04,Co18,30.7,469
5209,4/18/2017 6:00,40.49283126,-74.41812515,SP04,Co12,19.8,254.6
5210,4/18/2017 6:00,39.81378764,-74.54907286,SP02,Co04,12.5,79
5211,4/18/2017 6:00,39.79727371,-74.55926363,SP01,Co04,24.8,347.9
5212,4/22/2017 6:00,40.61506007,-74.49024439,SP04,Co15,15.6,149.3
5213,4/23/2017 6:00,39.49712123,-74.5303834,SP04,Co02,27.1,409
5214,4/25/2017 6:00,40.58782011,-74.6152997,SP04,Co15,34.1,543.6
5215,4/26/2017 6:00,41.09423028,-74.92143631,SP01,Co11,14.8,119.6
5216,4/27/2017 6:00,40.7432534,-74.3345526,SP04,Co20,11.1,65.9
5217,4/28/2017 6:00,40.29609811,-74.72425212,SP04,Co18,9.8,16.5
5218,4/28/2017 6:00,40.6257852,-74.57440138,SP04,Co15,12.2,65.8
5219,4/29/2017 6:00,40.6615639,-74.37220573,SP04,Co19,32.6,503.8
5220,4/30/2017 6:00,40.97958188,-74.19546819,SP04,Co16,31.7,483.8
5221,5/1/2017 6:00,39.79390053,-74.09583259,SP01,Co01,11.6,54.2
5222,5/1/2017 6:00,39.68864692,-74.7401453,SP01,Co02,19.8,244.3
5223,5/10/2017 6:00,40.27361119,-74.03776646,SP03,Co09,12,79.8
5224,5/11/2017 6:00,40.67799562,-74.42819282,SP04,Co19,26.2,384.2
5225,5/13/2017 6:00,39.70019655,-74.23028243,SP01,Co01,14.8,125.9
5226,5/15/2017 6:00,40.64481315,-74.87384194,SP04,Co08,24.7,345.2
5227,5/16/2017 6:00,39.91626475,-74.59746184,SP04,Co04,29.2,435.3
5228,5/20/2017 6:00,40.4317012,-74.2951375,SP04,Co12,34.3,546
5229,5/20/2017 6:00,39.95064397,-74.49511261,SP01,Co04,9.6,25.4
5230,6/19/2017 6:00,39.7015047,-74.38789656,SP01,Co01,9.4,2
5231,7/2/2017 6:00,40.92725433,-74.4801154,SP04,Co17,21.3,290.3
5232,7/6/2017 6:00,40.95624293,-74.73758698,SP04,Co11,20.7,256.8
5233,7/11/2017 6:00,40.67357538,-74.51562881,SP04,Co17,23.6,322.8
5234,7/24/2017 6:00,40.74212833,-74.03244717,SP04,Co21,21.6,269.8
5235,7/31/2017 6:00,40.61382213,-74.59321976,SP04,Co15,19.5,225.9
5236,8/20/2017 6:00,40.82858833,-74.45372088,SP04,Co17,10.2,16.4
5237,9/23/2017 6:00,40.37580291,-74.61771369,SP04,Co15,15.4,140.7
5238,9/27/2017 6:00,40.29248,-74.72361167,SP04,Co18,20.3,253.2
5239,9/28/2017 6:00,40.37505147,-74.64484625,SP04,Co18,25.2,358.7
5240,10/10/2017 6:00,40.77710278,-74.43267778,SP04,Co17,11,39.1
5241,10/18/2017 6:00,39.90446536,-74.15572474,SP04,Co01,23.3,306.3
5242,10/28/2017 6:00,40.2935179,-74.72944275,SP04,Co18,9.8,15.8
5243,11/1/2017 5:00,40.59306694,-74.53966141,SP04,Co15,22.3,307.4
5244,11/5/2017 5:00,40.433341,-74.411525,SP04,Co12,30.3,454.9
5245,11/5/2017 5:00,40.264587,-74.646466,SP04,Co18,18.5,208.1
5246,11/7/2017 6:00,40.4377561,-74.2657583,SP04,Co12,18.7,233.2
5247,11/10/2017 6:00,40.37561492,-74.77541685,SP04,Co18,20.9,261
5248,11/10/2017 6:00,40.77383056,-74.42989444,SP04,Co17,28.1,404.8
5249,11/12/2017 6:00,40.75835366,-74.41383362,SP04,Co17,24.8,340.1
5250,11/12/2017 6:00,40.75884148,-74.46458621,SP04,Co17,16.6,173.5
5251,11/13/2017 6:00,40.70507733,-74.37831964,SP04,Co19,21.5,271.3
5252,11/19/2017 6:00,40.3856111,-74.42974409,SP01,Co12,22.5,291.2
5253,11/20/2017 6:00,39.70016667,-74.38866667,SP01,Co01,14.2,113
5254,11/24/2017 6:00,40.43428312,-74.27163225,SP01,Co12,19.8,239
5255,12/1/2017 6:00,40.77369667,-74.43136667,SP04,Co17,24.6,358.4
5256,12/3/2017 6:00,40.21965152,-74.31287172,SP01,Co09,15.9,152.5
5257,12/5/2017 6:00,40.77335833,-74.43048,SP04,Co17,33.2,540.1
5258,12/6/2017 6:00,40.57071667,-74.34387167,SP04,Co12,11.9,72.8
5259,12/8/2017 6:00,40.2022039,-74.08641804,SP01,Co09,14.1,113.1
5260,12/9/2017 6:00,40.77713333,-74.43357222,SP04,Co17,22.3,277.1
5261,12/10/2017 6:00,40.77425833,-74.43248611,SP04,Co17,20.8,254.6
5262,12/11/2017 6:00,40.77416725,-74.42901476,SP04,Co17,11.4,50.7
5263,12/18/2017 6:00,40.36201991,-74.25132913,SP01,Co09,17.3,184.3
5264,12/19/2017 6:00,40.37704897,-74.34070104,SP01,Co12,11.7,75.1
5265,1/2/2018 6:00,39.81252222,-75.31459722,SP04,Co06,28.4,447.9
5266,1/2/2018 6:00,40.69658319,-74.24702168,SP04,Co19,31,496.9
5267,1/7/2018 6:00,40.46706192,-74.31632996,SP01,Co12,11.6,58.6
5268,1/8/2018 6:00,40.69412199,-74.54164088,SP04,Co15,26.9,374.8
5269,1/10/2018 6:00,40.60509075,-74.53253746,SP04,Co15,25.1,349.4
5270,1/10/2018 6:00,40.60509075,-74.53253746,SP04,Co15,20.6,256.4
5271,1/10/2018 6:00,40.71348416,-74.48803425,SP04,Co17,24,337.8
5272,1/10/2018 6:00,40.61715311,-74.49172497,SP04,Co15,13.7,115.2
5273,1/14/2018 6:00,40.43673772,-74.15039686,SP01,Co09,9.6,23.4
5274,2/3/2018 6:00,40.69147465,-74.43481922,SP04,Co19,15.7,135.1
5275,2/4/2018 6:00,40.36757615,-74.03632277,SP04,Co09,26.4,390
5276,2/15/2018 6:00,39.32018469,-74.5110476,SP01,Co02,21.5,270.6
5277,2/22/2018 6:00,40.29348312,-74.72940657,SP04,Co18,13.1,94.3
5278,2/23/2018 6:00,40.60230494,-74.53045607,SP04,Co15,15.8,152
5279,2/24/2018 6:00,40.60320097,-74.53176498,SP04,Co15,30.7,479.2
5280,2/25/2018 6:00,39.83180153,-74.93922707,SP04,Co07,32.9,523
5281,2/25/2018 6:00,40.28946061,-74.72586421,SP04,Co18,32.3,493
5282,2/28/2018 6:00,40.29448284,-74.73416009,SP04,Co18,21.2,275.9
5283,3/1/2018 6:00,39.96280661,-75.11416066,SP04,Co07,26.5,387.5
5284,3/1/2018 6:00,40.3726251,-74.64519835,SP04,Co18,12.9,85.6
5285,3/4/2018 6:00,40.38491674,-74.43158943,SP01,Co12,23.4,317.5
5286,3/6/2018 6:00,40.48948337,-74.42823222,SP04,Co12,22.4,295.9
5287,3/6/2018 6:00,40.66955573,-74.52612547,SP04,Co17,14,114.3
5288,3/8/2018 6:00,39.7,-74.4,SP01,Co04,18.8,232.8
5289,3/9/2018 6:00,39.643915,-74.64900667,SP04,Co04,32.3,507.5
5290,3/10/2018 6:00,40.43801741,-74.27661588,SP01,Co12,18.7,215.9
5291,3/10/2018 6:00,40.43801741,-74.27661588,SP04,Co12,21,275.9
5292,3/15/2018 5:00,39.89689863,-74.21968862,SP02,Co01,10,35.8
5293,3/16/2018 5:00,40.72673804,-74.61328147,SP04,Co15,25.5,373.4
5294,3/19/2018 5:00,40.89308579,-74.00758498,SP04,Co16,20.7,251.9
5295,3/19/2018 5:00,40.28997169,-74.72098319,SP04,Co18,10,45.2
5296,3/20/2018 5:00,40.31963454,-74.57866402,SP04,Co12,21.3,271.4
5297,3/24/2018 5:00,40.41988369,-74.48174718,SP04,Co12,14.2,135.1
5298,3/30/2018 6:00,40.41255333,-74.49956333,SP04,Co12,18.5,196.4
5299,4/1/2018 6:00,40.97059167,-74.05756383,SP04,Co16,13.9,110.1
5300,4/4/2018 6:00,39.24925278,-74.88437778,SP01,Co05,23.7,335.3
5301,4/6/2018 6:00,40.29155395,-74.72859956,SP04,Co18,29.4,439.5
5302,4/6/2018 6:00,40.29146167,-74.7287,SP04,Co18,13.1,85
5303,4/8/2018 6:00,41.06075311,-74.61697089,SP04,Co11,23.7,313.5
5304,4/10/2018 6:00,40.29223032,-74.72313243,SP04,Co18,20.3,238.5
5305,4/10/2018 6:00,40.29185867,-74.72344971,SP04,Co18,12.1,66.5
5306,4/10/2018 6:00,40.293205,-74.72051167,SP04,Co18,9.4,15.5
5307,4/10/2018 6:00,40.29228036,-74.72311663,SP04,Co18,12.4,57.2
5308,4/10/2018 6:00,40.29318611,-74.72036468,SP04,Co18,14,114.2
5309,4/10/2018 6:00,40.29319667,-74.720375,SP04,Co18,19.6,246.1
5310,4/11/2018 6:00,40.29364255,-74.72954035,SP04,Co18,28.1,438.8
5311,4/11/2018 6:00,40.29335833,-74.72036667,SP04,Co18,32.4,524.9
5312,4/12/2018 6:00,39.4777702,-74.55963018,SP01,Co02,20.8,267.4
5313,4/14/2018 6:00,40.6890992,-74.3776989,SP04,Co19,30.7,457.7
5314,4/14/2018 6:00,40.09977036,-74.53317572,SP01,Co09,19.3,221.2
5315,4/18/2018 6:00,40.455313,-74.42522,SP04,Co12,20.5,249.8
5316,4/20/2018 6:00,39.78624132,-75.22017472,SP04,Co06,19.1,229.9
5317,4/24/2018 6:00,40.61521389,-74.49022086,SP04,Co15,25.9,369.6
5318,4/27/2018 6:00,40.601348,-74.879932,SP04,Co08,29.6,438.4
5319,4/27/2018 6:00,40.392175,-74.70572,SP04,Co15,20.6,272.3
5320,4/30/2018 6:00,40.59923785,-75.00069402,SP04,Co08,20.6,264.6
5321,5/5/2018 6:00,40.29530833,-74.72502167,SP04,Co18,21,266.6
5322,5/5/2018 6:00,40.43661287,-74.27150896,SP01,Co12,16.5,178.6
5323,5/5/2018 6:00,40.43661287,-74.27150896,SP04,Co12,27.9,400.7
5324,5/8/2018 6:00,40.21552127,-74.51680899,SP04,Co09,22.5,303.4
5325,5/8/2018 6:00,40.6153777,-74.49030876,SP04,Co15,21.2,263.3
5326,5/11/2018 6:00,40.30234167,-74.73995333,SP04,Co18,12.2,79.8
5327,5/16/2018 6:00,40.34473128,-74.6548645,SP04,Co18,11.8,63.7
5328,5/27/2018 6:00,39.89666635,-74.0830636,SP01,Co01,16.9,181.4
5329,5/31/2018 6:00,40.89288088,-74.00725905,SP04,Co16,17,190.6
5330,6/10/2018 6:00,39.89623333,-74.221825,SP01,Co01,9.7,18.8
5331,6/10/2018 6:00,39.81140833,-74.5484,SP03,Co04,12.8,96.2
5332,7/9/2018 6:00,40.6199459,-74.8508647,SP01,Co08,21.8,269.7
5333,7/27/2018 6:00,39.77163169,-74.21527865,SP01,Co01,9.7,11.5
5334,7/30/2018 6:00,40.67270379,-74.51522751,SP04,Co17,20.6,270.7
5335,8/1/2018 6:00,40.47716389,-74.43823333,SP02,Co12,14.5,126.7
5336,8/4/2018 6:00,40.42841059,-74.27948713,SP04,Co12,16.1,137.2
5337,8/17/2018 6:00,39.73922244,-74.72755561,SP01,Co04,12.3,61.5
5338,8/26/2018 6:00,38.93578292,-74.95623808,SP01,Co05,18.8,214.4
5339,9/8/2018 6:00,41.01655555,-74.746155,SP04,Co11,29.7,461.9
5340,9/15/2018 6:00,40.82831995,-74.1885615,SP04,Co20,14.6,124.1
5341,9/24/2018 6:00,41.03891842,-74.54686299,SP04,Co17,31.2,492
5342,9/24/2018 6:00,41.03975337,-74.54690708,SP04,Co17,32,512.8
5343,9/24/2018 6:00,41.03845763,-74.54722174,SP04,Co17,16.9,191.8
5344,9/24/2018 6:00,40.47836333,-74.43820833,SP04,Co12,13.4,99.6
5345,9/25/2018 6:00,39.89623833,-74.22334617,SP04,Co01,12,68.1
5346,9/26/2018 6:00,39.94901842,-74.26667908,SP01,Co01,19.5,214.1
5347,9/27/2018 6:00,40.47388565,-74.42046748,SP04,Co12,20.2,247.8
5348,9/27/2018 6:00,40.48089981,-74.42902374,SP04,Co12,16.8,167.2
5349,9/27/2018 6:00,39.91687516,-74.59647353,SP01,Co04,23.3,304.4
5350,9/29/2018 6:00,40.62252082,-74.37513068,SP04,Co19,23.4,314.5
5351,10/1/2018 6:00,40.48155112,-74.43533932,SP04,Co12,28.4,435.1
5352,10/4/2018 6:00,40.48063333,-74.42994667,SP04,Co12,27.2,379
5353,10/5/2018 6:00,39.79443278,-74.27800764,SP04,Co01,22.4,290.3
5354,10/8/2018 6:00,40.48186015,-74.43489717,SP04,Co12,24.8,347.9
5355,10/8/2018 6:00,40.96651231,-74.04614727,SP04,Co16,29.9,448.6
5356,10/12/2018 6:00,40.48321428,-74.43876414,SP04,Co12,24.6,345.7
5357,10/12/2018 6:00,39.24985833,-74.92134167,SP02,Co03,14,116.2
5358,10/13/2018 6:00,41.26264954,-74.82440948,SP04,Co11,28.9,435.5
5359,10/15/2018 6:00,39.887325,-74.37796667,SP01,Co01,19.4,204.8
5360,10/15/2018 6:00,40.54606892,-74.62248163,SP04,Co15,17.3,209.5
5361,10/16/2018 6:00,39.89482167,-74.574525,SP04,Co04,15.7,147
5362,10/16/2018 6:00,39.895145,-74.55378,SP01,Co04,10.9,51.3
5363,10/19/2018 6:00,39.70997603,-74.96585578,SP04,Co07,33.6,540.7
5364,10/20/2018 6:00,40.36626167,-74.56518667,SP04,Co12,16.8,183.2
5365,10/22/2018 6:00,40.42019667,-74.86197,SP04,Co08,28.7,439.7
5366,10/22/2018 6:00,40.84710601,-74.21231898,SP04,Co20,26.6,383.8
5367,10/23/2018 6:00,40.473575,-74.42386667,SP04,Co12,20.9,265.8
5368,10/25/2018 6:00,40.480944,-74.4352916,SP04,Co12,18.8,206.9
5369,10/25/2018 6:00,40.77903749,-74.43355177,SP04,Co17,9.9,31.6
5370,10/26/2018 6:00,40.48176704,-74.43568968,SP04,Co12,9.8,16.3
5371,10/29/2018 5:00,40.68404264,-74.43210535,SP04,Co19,26,397
5372,10/30/2018 5:00,39.24725333,-74.86446333,SP04,Co05,16.1,141.2
5373,10/30/2018 5:00,39.24732,-74.85640833,SP02,Co05,11.4,51
5374,10/30/2018 5:00,39.24817833,-74.871405,SP03,Co05,11.9,74.7
5375,10/31/2018 5:00,40.48184792,-74.43497747,SP04,Co12,30.9,484.4
5376,10/31/2018 5:00,40.48188932,-74.43500153,SP04,Co12,13.7,99.7
5377,11/1/2018 5:00,40.480944,-74.4352916,SP04,Co12,25.3,347.6
5378,11/1/2018 5:00,40.48235967,-74.43622002,SP04,Co12,19.3,228.7
5379,11/9/2018 6:00,41.03820139,-74.54651143,SP04,Co17,18.8,216.3
5380,11/10/2018 6:00,39.95977183,-74.5086861,SP04,Co04,20.5,235.4
5381,11/10/2018 6:00,39.49435701,-75.06338099,SP04,Co03,16,155.9
5382,11/12/2018 6:00,40.744645,-74.55251333,SP04,Co15,32.8,522.5
5383,11/16/2018 6:00,40.74478207,-74.55176983,SP04,Co15,33.4,535.3
5384,11/17/2018 6:00,39.82565858,-74.9240303,SP03,Co07,15.7,138.5
5385,11/17/2018 6:00,39.99523474,-74.93678362,SP02,Co04,17.5,192.9
5386,11/23/2018 6:00,41.18484103,-74.518335,SP04,Co11,20.9,275.8
5387,11/25/2018 6:00,40.09607243,-74.32227675,SP07,Co01,18.5,214.4
5388,11/26/2018 6:00,40.6870176,-74.3875201,SP04,Co19,21.5,263.7
5389,11/26/2018 6:00,40.68507947,-74.37061065,SP04,Co19,29.8,451
5390,11/26/2018 6:00,40.6934994,-74.373959,SP04,Co19,12.7,87.3
5391,11/26/2018 6:00,40.68391333,-74.37308667,SP04,Co19,22.1,281.6
5392,11/26/2018 6:00,40.68502045,-74.3740387,SP04,Co19,29.8,433.8
5393,11/26/2018 6:00,40.74554667,-74.55270333,SP04,Co15,32.1,514.2
5394,12/1/2018 6:00,39.83213265,-74.78452672,SP01,Co04,13.3,88.6
5395,12/3/2018 6:00,40.76840436,-74.28307652,SP04,Co20,21.3,265
5396,12/3/2018 6:00,40.76848973,-74.28309169,SP04,Co20,11,62
5397,12/3/2018 6:00,40.76845333,-74.28307167,SP04,Co20,14.8,121.8
5398,12/3/2018 6:00,40.76850377,-74.28308984,SP04,Co20,9.4,20.6
5399,12/7/2018 6:00,40.77522,-74.43438,SP04,Co17,23.8,312.4
5400,12/11/2018 6:00,40.82433126,-74.18115517,SP04,Co20,9.3,6.5
5401,12/15/2018 6:00,40.53537068,-74.30118696,SP04,Co12,17.3,183.1
5402,12/17/2018 6:00,40.42099922,-74.13895765,SP04,Co09,34.2,539.3
5403,12/17/2018 6:00,40.6217561,-74.37403634,SP04,Co19,31.2,479.4
5404,12/20/2018 6:00,40.6048065,-74.4085817,SP04,Co19,16.5,166.1
5405,12/20/2018 6:00,40.60178813,-74.40866031,SP04,Co19,30.6,479.5
5406,12/25/2018 6:00,40.43804593,-74.73234919,SP04,Co15,28.5,410.6
5407,12/25/2018 6:00,40.71346283,-74.31539917,SP04,Co19,26.1,371.5
5408,12/31/2018 6:00,39.83878667,-74.928865,SP02,Co07,17.1,187
5409,1/1/2019 6:00,40.60471991,-74.53267571,SP04,Co15,20,237.1
5410,1/4/2019 6:00,39.88086667,-74.532845,SP04,Co04,13.7,107.9
5411,1/15/2019 6:00,40.31553268,-74.6246109,SP04,Co18,33.1,532
5412,1/15/2019 6:00,40.31484604,-74.62535858,SP05,Co18,10.7,43.1
5413,1/28/2019 6:00,39.8331415,-74.98874133,SP04,Co07,9.4,18.7
5414,2/1/2019 6:00,40.41408777,-74.0848124,SP04,Co09,14.2,115.2
5415,2/7/2019 6:00,40.43846353,-74.46149557,SP04,Co12,29.6,446.9
5416,2/7/2019 6:00,40.63605,-74.490987,SP04,Co15,27.2,372.5
5417,2/11/2019 6:00,39.87555703,-74.21437254,SP01,Co01,14.2,115.5
5418,2/11/2019 6:00,39.87555703,-74.21437254,SP04,Co01,16.7,175.1
5419,2/11/2019 6:00,39.46500801,-74.45051594,SP01,Co02,13,95.7
5420,2/14/2019 6:00,39.82963123,-74.9899781,SP04,Co07,17.1,173.9
5421,2/15/2019 6:00,39.82964547,-74.99239348,SP01,Co07,21.7,297.2
5422,2/19/2019 6:00,40.61622709,-74.49003265,SP04,Co15,14.3,121.5
5423,2/22/2019 6:00,40.6176834,-74.56487169,SP04,Co15,29.6,452.3
5424,2/22/2019 6:00,39.83110723,-74.99187366,SP04,Co07,17.4,198.7
5425,2/22/2019 6:00,39.83180879,-74.99135454,SP01,Co07,15.1,128.8
5426,2/22/2019 6:00,39.83221447,-74.99068313,SP04,Co07,9,1
5427,2/22/2019 6:00,39.83244813,-74.99060395,SP04,Co07,20,266.4
5428,2/22/2019 6:00,39.83413346,-74.9966312,SP01,Co07,23.3,314.3
5429,2/22/2019 6:00,39.83311368,-74.98957605,SP04,Co07,23.1,326.2
5430,2/25/2019 6:00,39.94977347,-74.47282616,SP01,Co01,11.6,45.6
5431,2/26/2019 6:00,40.04447583,-74.0869485,SP01,Co01,18.3,203.6
5432,2/26/2019 6:00,40.04447583,-74.0869485,SP01,Co01,9.3,13.8
5433,2/26/2019 6:00,40.04447583,-74.0869485,SP01,Co01,17.6,193.3
5434,2/26/2019 6:00,40.04447583,-74.0869485,SP01,Co01,22,275.9
5435,2/26/2019 6:00,40.04447583,-74.0869485,SP01,Co01,15.3,140.5
5436,2/26/2019 6:00,39.76321252,-74.19979595,SP01,Co01,13.6,92.6
5437,2/27/2019 6:00,39.83474289,-74.99858222,SP04,Co07,11.7,69.3
5438,2/27/2019 6:00,39.82014945,-74.97100837,SP01,Co07,18.8,227.2
5439,2/28/2019 6:00,40.29499167,-74.73047,SP04,Co18,26.2,354.9
5440,2/28/2019 6:00,39.74644887,-75.28807152,SP04,Co06,15.5,157.1
5441,2/28/2019 6:00,40.30655504,-74.73678399,SP04,Co18,21.3,258.3
5442,3/3/2019 6:00,41.06308923,-74.33079838,SP01,Co10,10.8,47.1
5443,3/3/2019 6:00,41.06014236,-74.32197735,SP04,Co10,14.8,136.1
5444,3/3/2019 6:00,39.95307002,-74.26451538,SP01,Co01,19.9,238.3
5445,3/3/2019 6:00,40.66948667,-74.52615333,SP04,Co17,21.5,268.6
5446,3/6/2019 6:00,39.2520983,-74.6723655,SP03,Co05,17.1,181.1
5447,3/7/2019 6:00,40.61570985,-74.49105107,SP04,Co15,26.6,390.2
5448,3/9/2019 6:00,39.46573578,-74.45405904,SP01,Co02,17.3,192.6
5449,3/9/2019 6:00,40.71378386,-74.48803898,SP04,Co17,23.4,295.8
5450,3/13/2019 5:00,40.289815,-74.7215674,SP04,Co18,26.1,358.6
5451,3/15/2019 5:00,40.09555303,-74.32037473,SP02,Co01,16.1,172
5452,3/15/2019 5:00,40.63980757,-74.62648723,SP04,Co15,25.5,372.4
5453,3/16/2019 5:00,39.6258292,-74.73786983,SP01,Co02,10.3,36.1
